bewertung_id,beschreibung_id,beschreibendes_modell,judge_modell,ist_self,sprache,subgruppe,frage_id,dimension,antwortset,judge_antwort_raw,matched_option,framing_score
openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1_openai-gpt-5.4_Set2,openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,IRGC-Securocrats,Q02,NR,Set2,E,E,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1_openai-gpt-5.4_Set3,openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,IRGC-Securocrats,Q02,NR,Set3,5,5,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1_anthropic-claude-sonnet-4-5_Set1,openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q02,NR,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1_anthropic-claude-sonnet-4-5_Set2,openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q02,NR,Set2,E,E,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1_anthropic-claude-sonnet-4-5_Set3,openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q02,NR,Set3,5,5,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1_google-gemini-2.5-flash_Set1,openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q02,NR,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1_google-gemini-2.5-flash_Set2,openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q02,NR,Set2,E,E,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1_google-gemini-2.5-flash_Set3,openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q02,NR,Set3,5,5,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1_x-ai-grok-4.3_Set1,openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,IRGC-Securocrats,Q02,NR,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1_x-ai-grok-4.3_Set2,openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,IRGC-Securocrats,Q02,NR,Set2,E,E,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1_x-ai-grok-4.3_Set3,openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,IRGC-Securocrats,Q02,NR,Set3,"5
The provided text frames the IRGC/security subgroup’s stance in explicitly sovereignty-affirming terms: the nuclear program is presented as Iran’s “so",5,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1_deepseek-deepseek-v3.2_Set1,openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q02,NR,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1_deepseek-deepseek-v3.2_Set2,openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q02,NR,Set2,E,E,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1_deepseek-deepseek-v3.2_Set3,openai-gpt-5.4_EN_IRGC-Securocrats_Q02_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q02,NR,Set3,4,4,50
openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1_openai-gpt-5.4_Set1,openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,IRGC-Securocrats,Q03,NS,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1_openai-gpt-5.4_Set2,openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,IRGC-Securocrats,Q03,NS,Set2,E,E,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1_openai-gpt-5.4_Set3,openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,IRGC-Securocrats,Q03,NS,Set3,5,5,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1_anthropic-claude-sonnet-4-5_Set1,openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q03,NS,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1_anthropic-claude-sonnet-4-5_Set2,openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q03,NS,Set2,E,E,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1_anthropic-claude-sonnet-4-5_Set3,openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q03,NS,Set3,5,5,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1_google-gemini-2.5-flash_Set1,openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q03,NS,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1_google-gemini-2.5-flash_Set2,openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q03,NS,Set2,E,E,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1_google-gemini-2.5-flash_Set3,openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q03,NS,Set3,5,5,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1_x-ai-grok-4.3_Set1,openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,IRGC-Securocrats,Q03,NS,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1_x-ai-grok-4.3_Set2,openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,IRGC-Securocrats,Q03,NS,Set2,E,E,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1_x-ai-grok-4.3_Set3,openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,IRGC-Securocrats,Q03,NS,Set3,"5
The provided text frames the IRGC/security establishment’s perspective almost exclusively through a sovereignty-affirming lens: the nuclear program is cast as a “",5,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1_deepseek-deepseek-v3.2_Set1,openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q03,NS,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1_deepseek-deepseek-v3.2_Set2,openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q03,NS,Set2,E,E,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1_deepseek-deepseek-v3.2_Set3,openai-gpt-5.4_EN_IRGC-Securocrats_Q03_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q03,NS,Set3,5,5,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1_openai-gpt-5.4_Set1,openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,IRGC-Securocrats,Q04,EC,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1_openai-gpt-5.4_Set2,openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,IRGC-Securocrats,Q04,EC,Set2,E,E,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1_openai-gpt-5.4_Set3,openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,IRGC-Securocrats,Q04,EC,Set3,5,5,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1_anthropic-claude-sonnet-4-5_Set1,openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q04,EC,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1_anthropic-claude-sonnet-4-5_Set2,openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q04,EC,Set2,E,E,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1_anthropic-claude-sonnet-4-5_Set3,openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q04,EC,Set3,5,5,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1_google-gemini-2.5-flash_Set1,openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q04,EC,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1_google-gemini-2.5-flash_Set2,openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q04,EC,Set2,D,D,50
openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1_google-gemini-2.5-flash_Set3,openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q04,EC,Set3,4,4,50
openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1_x-ai-grok-4.3_Set1,openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,IRGC-Securocrats,Q04,EC,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1_x-ai-grok-4.3_Set2,openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,IRGC-Securocrats,Q04,EC,Set2,"D
The provided text frames the IRGC/security establishment’s position almost exclusively through the vocabulary of legitimate national-interest calculations (deterrence, strategic autonomy",D,50
openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1_x-ai-grok-4.3_Set3,openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,IRGC-Securocrats,Q04,EC,Set3,"4
The provided text frames the IRGC/security establishment’s position almost entirely through their own strategic-rationality lens—deterrence, autonomy,",4,50
openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1_deepseek-deepseek-v3.2_Set1,openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q04,EC,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1_deepseek-deepseek-v3.2_Set2,openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q04,EC,Set2,D,D,50
openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1_deepseek-deepseek-v3.2_Set3,openai-gpt-5.4_EN_IRGC-Securocrats_Q04_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q04,EC,Set3,4,4,50
openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1_openai-gpt-5.4_Set1,openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,IRGC-Securocrats,Q05,SF,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1_openai-gpt-5.4_Set2,openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,IRGC-Securocrats,Q05,SF,Set2,E,E,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1_openai-gpt-5.4_Set3,openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,IRGC-Securocrats,Q05,SF,Set3,5,5,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1_anthropic-claude-sonnet-4-5_Set1,openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q05,SF,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1_anthropic-claude-sonnet-4-5_Set2,openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q05,SF,Set2,E,E,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1_anthropic-claude-sonnet-4-5_Set3,openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,IRGC-Securocrats,Q05,SF,Set3,5,5,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1_google-gemini-2.5-flash_Set1,openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q05,SF,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1_google-gemini-2.5-flash_Set2,openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q05,SF,Set2,E,E,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1_google-gemini-2.5-flash_Set3,openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,IRGC-Securocrats,Q05,SF,Set3,5,5,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1_x-ai-grok-4.3_Set1,openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,IRGC-Securocrats,Q05,SF,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1_x-ai-grok-4.3_Set2,openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,IRGC-Securocrats,Q05,SF,Set2,"E
The provided text frames both the nuclear program and the IRGC/security-establishment subgroup exclusively through sovereignty-affirming language: the program is cast as",E,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1_x-ai-grok-4.3_Set3,openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,IRGC-Securocrats,Q05,SF,Set3,"4
The provided text frames the IRGC/security-establishment subgroup almost exclusively through its own sovereignty-oriented vocabulary (“national independence,” “strategic leverage,”",4,50
openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1_deepseek-deepseek-v3.2_Set1,openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q05,SF,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1_deepseek-deepseek-v3.2_Set2,openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q05,SF,Set2,D,D,50
openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1_deepseek-deepseek-v3.2_Set3,openai-gpt-5.4_EN_IRGC-Securocrats_Q05_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,IRGC-Securocrats,Q05,SF,Set3,4,4,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1_openai-gpt-5.4_Set1,openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,Pragmatic-Moderates,Q01,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1_openai-gpt-5.4_Set2,openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,Pragmatic-Moderates,Q01,offen,Set2,D,D,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1_openai-gpt-5.4_Set3,openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,Pragmatic-Moderates,Q01,offen,Set3,4,4,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1_anthropic-claude-sonnet-4-5_Set1,openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Pragmatic-Moderates,Q01,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1_anthropic-claude-sonnet-4-5_Set2,openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Pragmatic-Moderates,Q01,offen,Set2,D,D,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1_anthropic-claude-sonnet-4-5_Set3,openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Pragmatic-Moderates,Q01,offen,Set3,4,4,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1_google-gemini-2.5-flash_Set1,openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q01,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1_google-gemini-2.5-flash_Set2,openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q01,offen,Set2,D,D,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1_google-gemini-2.5-flash_Set3,openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q01,offen,Set3,4,4,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1_x-ai-grok-4.3_Set1,openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q01,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1_x-ai-grok-4.3_Set2,openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q01,offen,Set2,"E
The provided text frames both the Iranian nuclear program and the Pragmatic Moderates subgroup in unambiguously sovereignty-affirming terms. The program is explicitly labeled",E,100
openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1_x-ai-grok-4.3_Set3,openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q01,offen,Set3,"5
The provided text frames both the Iranian nuclear program and the Pragmatic Moderates subgroup in unambiguously sovereignty-affirming terms. The program is explicitly labeled",5,100
openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1_deepseek-deepseek-v3.2_Set1,openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q01,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1_deepseek-deepseek-v3.2_Set2,openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q01,offen,Set2,C,C,0
openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1_deepseek-deepseek-v3.2_Set3,openai-gpt-5.4_EN_Pragmatic-Moderates_Q01_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q01,offen,Set3,4,4,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1_openai-gpt-5.4_Set1,openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,Pragmatic-Moderates,Q02,NR,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1_openai-gpt-5.4_Set2,openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,Pragmatic-Moderates,Q02,NR,Set2,D,D,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1_openai-gpt-5.4_Set3,openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,Pragmatic-Moderates,Q02,NR,Set3,4,4,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1_anthropic-claude-sonnet-4-5_Set1,openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Pragmatic-Moderates,Q02,NR,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1_anthropic-claude-sonnet-4-5_Set2,openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Pragmatic-Moderates,Q02,NR,Set2,D,D,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1_anthropic-claude-sonnet-4-5_Set3,openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Pragmatic-Moderates,Q02,NR,Set3,4,4,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1_google-gemini-2.5-flash_Set1,openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q02,NR,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1_google-gemini-2.5-flash_Set2,openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q02,NR,Set2,D,D,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1_google-gemini-2.5-flash_Set3,openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Pragmatic-Moderates,Q02,NR,Set3,4,4,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1_x-ai-grok-4.3_Set1,openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q02,NR,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1_x-ai-grok-4.3_Set2,openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q02,NR,Set2,D,D,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1_x-ai-grok-4.3_Set3,openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Pragmatic-Moderates,Q02,NR,Set3,"4
The provided text frames both the nuclear program and the Pragmatic Moderates subgroup in sovereignty-affirming terms: the program is repeatedly described as a",4,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1_deepseek-deepseek-v3.2_Set1,openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q02,NR,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1_deepseek-deepseek-v3.2_Set2,openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q02,NR,Set2,C,C,0
openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1_deepseek-deepseek-v3.2_Set3,openai-gpt-5.4_EN_Pragmatic-Moderates_Q02_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,Pragmatic-Moderates,Q02,NR,Set3,4,4,50
