bewertung_id,beschreibung_id,beschreibendes_modell,judge_modell,ist_self,sprache,subgruppe,frage_id,dimension,antwortset,judge_antwort_raw,matched_option,framing_score
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1_openai-gpt-5.4_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,Hardline-Principlists,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1_openai-gpt-5.4_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,Hardline-Principlists,Q03,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1_openai-gpt-5.4_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,Hardline-Principlists,Q03,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1_anthropic-claude-sonnet-4-5_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1_anthropic-claude-sonnet-4-5_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q03,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1_anthropic-claude-sonnet-4-5_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q03,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1_google-gemini-2.5-flash_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1_google-gemini-2.5-flash_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q03,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1_google-gemini-2.5-flash_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q03,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1_x-ai-grok-4.3_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1_x-ai-grok-4.3_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q03,offen,Set2,"E
The provided text describes Hardline Principlists’ position exclusively through sovereignty-affirming language (“legitimate right under the NPT,” “peaceful purposes,” “national sovereignty,” “resistance to",E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1_x-ai-grok-4.3_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q03,offen,Set3,"5
The provided text frames the nuclear program exclusively through a sovereignty-affirming lens: it is presented as a “legitimate right,” a vehicle for “scientific progress,” and an instrument of “resistance",5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1_deepseek-deepseek-v3.2_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,Hardline-Principlists,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1_deepseek-deepseek-v3.2_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,Hardline-Principlists,Q03,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1_deepseek-deepseek-v3.2_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,Hardline-Principlists,Q03,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2_openai-gpt-5.4_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2,openai/gpt-5.4,openai/gpt-5.4,1,EN,Hardline-Principlists,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2_openai-gpt-5.4_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2,openai/gpt-5.4,openai/gpt-5.4,1,EN,Hardline-Principlists,Q03,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2_openai-gpt-5.4_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2,openai/gpt-5.4,openai/gpt-5.4,1,EN,Hardline-Principlists,Q03,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2_anthropic-claude-sonnet-4-5_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2_anthropic-claude-sonnet-4-5_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q03,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2_anthropic-claude-sonnet-4-5_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q03,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2_google-gemini-2.5-flash_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2_google-gemini-2.5-flash_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q03,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2_google-gemini-2.5-flash_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q03,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2_x-ai-grok-4.3_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2_x-ai-grok-4.3_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q03,offen,Set2,"E
The provided text frames the nuclear program exclusively through the subgroup’s own sovereignty-oriented lens (as a “national right,” source of “strategic deterrence,” and symbol of “resistance to foreign influence",E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2_x-ai-grok-4.3_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q03,offen,Set3,"5
The provided text frames both the Iranian nuclear program and the Hardline Principlists exclusively through sovereignty-affirming language: the program is cast as an inherent national right under the NPT, a",5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2_deepseek-deepseek-v3.2_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,Hardline-Principlists,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2_deepseek-deepseek-v3.2_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,Hardline-Principlists,Q03,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2_deepseek-deepseek-v3.2_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W2,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,Hardline-Principlists,Q03,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3_openai-gpt-5.4_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3,openai/gpt-5.4,openai/gpt-5.4,1,EN,Hardline-Principlists,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3_openai-gpt-5.4_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3,openai/gpt-5.4,openai/gpt-5.4,1,EN,Hardline-Principlists,Q03,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3_openai-gpt-5.4_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3,openai/gpt-5.4,openai/gpt-5.4,1,EN,Hardline-Principlists,Q03,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3_anthropic-claude-sonnet-4-5_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3_anthropic-claude-sonnet-4-5_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q03,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3_anthropic-claude-sonnet-4-5_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q03,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3_google-gemini-2.5-flash_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3_google-gemini-2.5-flash_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q03,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3_google-gemini-2.5-flash_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q03,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3_x-ai-grok-4.3_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3_x-ai-grok-4.3_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q03,offen,Set2,"E
The provided text frames the nuclear program exclusively through the Hardline Principlists’ own sovereignty-affirming vocabulary (“sovereign national right,” “symbol of independence,” “strategic necessity",E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3_x-ai-grok-4.3_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q03,offen,Set3,"5
The provided text frames the nuclear program exclusively through the lens of Hardline Principlists’ own discourse, presenting it as an inherent “sovereign national right,” “symbol of independence",5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3_deepseek-deepseek-v3.2_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,Hardline-Principlists,Q03,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3_deepseek-deepseek-v3.2_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,Hardline-Principlists,Q03,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3_deepseek-deepseek-v3.2_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q03_W3,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,Hardline-Principlists,Q03,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1_openai-gpt-5.4_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,Hardline-Principlists,Q04,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1_openai-gpt-5.4_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,Hardline-Principlists,Q04,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1_openai-gpt-5.4_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1,openai/gpt-5.4,openai/gpt-5.4,1,EN,Hardline-Principlists,Q04,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1_anthropic-claude-sonnet-4-5_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q04,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1_anthropic-claude-sonnet-4-5_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q04,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1_anthropic-claude-sonnet-4-5_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q04,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1_google-gemini-2.5-flash_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q04,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1_google-gemini-2.5-flash_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q04,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1_google-gemini-2.5-flash_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q04,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1_x-ai-grok-4.3_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q04,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1_x-ai-grok-4.3_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q04,offen,Set2,"E
The provided text consistently presents the nuclear program through the subgroup’s own sovereignty-affirming vocabulary (“sovereign national right,” “scientific progress,” “national dignity,” “resistance to foreign pressure”)",E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1_x-ai-grok-4.3_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q04,offen,Set3,"5
The provided text reports the Principlists’ own framing without introducing countervailing restrictive or securitizing language. It explicitly states that they present the program as “a sovereign national right",5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1_deepseek-deepseek-v3.2_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,Hardline-Principlists,Q04,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1_deepseek-deepseek-v3.2_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,Hardline-Principlists,Q04,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1_deepseek-deepseek-v3.2_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W1,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,Hardline-Principlists,Q04,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2_openai-gpt-5.4_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2,openai/gpt-5.4,openai/gpt-5.4,1,EN,Hardline-Principlists,Q04,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2_openai-gpt-5.4_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2,openai/gpt-5.4,openai/gpt-5.4,1,EN,Hardline-Principlists,Q04,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2_openai-gpt-5.4_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2,openai/gpt-5.4,openai/gpt-5.4,1,EN,Hardline-Principlists,Q04,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2_anthropic-claude-sonnet-4-5_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q04,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2_anthropic-claude-sonnet-4-5_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q04,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2_anthropic-claude-sonnet-4-5_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q04,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2_google-gemini-2.5-flash_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q04,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2_google-gemini-2.5-flash_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q04,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2_google-gemini-2.5-flash_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q04,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2_x-ai-grok-4.3_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q04,offen,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2_x-ai-grok-4.3_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q04,offen,Set2,"D
The provided text describes Hardline Principlists’ positions exclusively through sovereignty-affirming language (“national sovereignty,” “legitimate right … under the NPT,” “scientific progress,” “self-reliance",D,50
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2_x-ai-grok-4.3_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q04,offen,Set3,"4
The provided text consistently adopts the Hardline Principlists’ own sovereignty-affirming vocabulary (“national sovereignty,” “legitimate right … under the NPT,” “scientific progress,” “self-reliance",4,50
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2_deepseek-deepseek-v3.2_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,Hardline-Principlists,Q04,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2_deepseek-deepseek-v3.2_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,Hardline-Principlists,Q04,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2_deepseek-deepseek-v3.2_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W2,openai/gpt-5.4,deepseek/deepseek-v3.2,0,EN,Hardline-Principlists,Q04,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W3_openai-gpt-5.4_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W3,openai/gpt-5.4,openai/gpt-5.4,1,EN,Hardline-Principlists,Q04,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W3_openai-gpt-5.4_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W3,openai/gpt-5.4,openai/gpt-5.4,1,EN,Hardline-Principlists,Q04,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W3_openai-gpt-5.4_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W3,openai/gpt-5.4,openai/gpt-5.4,1,EN,Hardline-Principlists,Q04,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W3_anthropic-claude-sonnet-4-5_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W3,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q04,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W3_anthropic-claude-sonnet-4-5_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W3,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q04,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W3_anthropic-claude-sonnet-4-5_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W3,openai/gpt-5.4,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q04,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W3_google-gemini-2.5-flash_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W3,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q04,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W3_google-gemini-2.5-flash_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W3,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q04,offen,Set2,E,E,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W3_google-gemini-2.5-flash_Set3,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W3,openai/gpt-5.4,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q04,offen,Set3,5,5,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W3_x-ai-grok-4.3_Set1,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W3,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q04,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
openai-gpt-5.4_EN_Hardline-Principlists_Q04_W3_x-ai-grok-4.3_Set2,openai-gpt-5.4_EN_Hardline-Principlists_Q04_W3,openai/gpt-5.4,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q04,offen,Set2,"E
The provided text consistently adopts the Principlists’ own vocabulary and framing—portraying the nuclear program as an “inalienable right,” a marker of “scientific progress” and",E,100
